Dimension1,Dimension2,Dimension3,Dimension4,Dimension5,Dimension6,Dimension7,Dimension8,Dimension9,Dimension10,Label
0.38804185787240125,-0.28624299738063297,-0.5560509181783189,-0.19447009038322757,-0.59346693815271,-0.1532520410318543,1.5370819951320203,-0.48406750828266887,-0.28166816085689206,0.4383922817595417,0.0
-0.29068166920535354,1.0464111069442472,-0.20799064774962028,-0.8490656119632288,-1.0395787914789838,-1.0033480406207653,-0.2876697458432426,0.721085447933917,0.33736579331196354,0.2445085435633145,1.0
4.57454427499416,0.5343206298268303,-1.829826927959662,0.07624236180679486,2.1923858083375993,2.242771577613205,-0.11645018754769183,-0.9234249814326794,1.3539996447325584,-0.6235067658030216,0.0
3.6055046335017136,2.4144604689611513,-0.4888848328937647,-0.5797496517185545,1.092092982644923,-0.3117567908491416,1.6245845667159617,-0.8061244934435776,1.3159424865404794,-0.3374671744096534,0.0
1.8613096922769854,0.33779461208961215,-0.9323376030787688,-0.683434640991829,0.49496289423432777,-0.2896264332096505,0.5185112234119565,0.03761534598155703,1.5727776000474003,-0.7100964835905261,0.0
1.0971829357365381,0.9829739116599494,-0.12296333397465571,0.6187291765637546,-0.03753299271897062,0.1771575863539158,-0.6655788881758585,-0.7284527835612306,-0.29318000648915876,-0.4306358182903097,1.0
3.3129250419136653,-2.9844624233889383,-2.443005745630973,0.3145392798220993,-3.856638220316333,0.7117537849731314,-0.4845702721311411,-0.4908644250257301,1.0823945332221023,1.2004935862389248,1.0
-5.722687939306589,-1.8086454119064532,0.5046870901403984,0.062227361538320515,-0.47750423012279275,0.3024485493739336,1.7021811174295236,-0.5599810136284377,-0.39455592469013295,0.9369936116589034,0.0
-1.9867232135880863,-1.7097966327683232,-0.7169417048359352,1.6858989249345846,-0.41885214274907434,-0.15296099686072745,0.9937719380342663,0.12144423953189289,0.2221098000534037,0.13025479737500656,0.0
-2.571210646980783,0.38073590894614373,0.22784236490249077,1.3443278796799285,0.4825761137802182,0.02172322124859092,-0.31211501362752053,0.41985440039260963,0.49926259541404583,-0.2730279803771896,0.0
5.98979650050683,1.3826571054447445,0.09140310066832129,3.593192261048925,0.8995613088999426,-6.0086353963704545e-05,0.21833005557736673,-0.22914630930550436,0.592172185666357,0.7494490929674257,1.0
-2.049259411576945,-1.2255962408363235,0.6645820729057212,1.2483227432546748,1.089183080508484,-1.7838282310636253,-0.4565721845176247,-0.2924570916873002,0.4546582615974947,-0.3474096245551994,0.0
-0.05584256301629545,1.1919359555258742,0.3105741509900776,0.7941778253472348,-0.11221015373433235,-0.017342206672055115,-0.7499612750314814,-0.6673262549911988,-0.7980357843681132,-0.5434110760291886,1.0
-0.00376511178252271,1.1814262932817094,0.7757109786939423,-1.1522144690845229,0.32585733134553124,-0.0068509697369189835,-0.22388306066712296,-0.3169797332458813,-0.47008186089294746,1.104111050698302,1.0
0.976968140966939,-0.6350934033454128,-0.44582428505884614,-2.077265640482313,0.8963688464115639,-1.3858598411986705,1.1196811194243232,0.9202941520019172,-0.1707437823995503,1.1743212352966057,0.0
-4.93399117258981,-0.5905626682521793,0.7470857912134782,-0.20345633985624467,0.719432292467612,-0.37162398802602,-0.3304781340892248,0.5298714845043414,0.6249011713498229,-0.08618805609690752,0.0
6.512479787855598,0.3577940909218476,-0.43151425643372704,1.4845864968527056,0.9197245486716416,-0.9830499190547952,-0.21137040849654132,-0.1094936498626383,-1.3801029787058992,-0.01416418145554317,1.0
3.032693347689409,-2.09369421798996,-1.7922936082345673,-0.05385606693208256,-1.2705062024724647,0.614795114258905,-0.6828270471817844,0.8739237232945092,-0.23372676647821927,-0.24133189400744734,1.0
-0.340779745826703,-1.5945978354585033,-1.0758944080538015,-2.8648005477303076,-1.5378691948462895,0.28957893573920057,0.6603635995130913,-0.14293632160820807,-0.29233400381557706,-0.4557382653769152,1.0
0.59297841036586,1.3426228091139132,-0.05211662017528111,-0.4157230832323076,0.5739250837005477,0.24331851087791354,-0.037848377772219687,-0.24751750109986473,-0.36024995982275687,0.12742842639700225,1.0
-1.5304445976516716,-0.9615493165127835,-0.9786093348084203,-1.0092215794345663,-2.482948208816928,0.7186015363843197,0.4768705040732185,-0.3084859723996849,0.5601187549688306,0.25181917656018377,1.0
1.342766768563233,0.3963740087015789,-0.23000654067048582,-0.24587140813681657,-1.0030258152403306,-0.8935532987591971,0.4419378177386872,-1.0853642466255289,-1.130057088149762,-0.2378686060962065,1.0
